duration,pktcount,bytecount,src2dstpkts,dst2srcpkts,meanpktsize,tcpsyn,tcprst,process_memory,registry_mods,file_ops,dns_queries,arp_packets,cpu_spike,disk_spike,network_spike,label
93.0881516482938,885,3549706,430,538,335.9757389263859,45,20,75.84169626231471,1,40,3,3,12.220869351233642,7.80647869943604,85.77866927228932,benign
208.65839490940198,1872,3012838,69,536,111.44062159812316,25,17,50.32628118384022,3,31,8,3,22.75355932114493,11.657776142138932,25.05281386852529,benign
195.69547181879406,1729,1850935,648,73,173.68381322309028,35,9,30.09253864619442,3,41,8,4,17.77014950536396,13.590710809179393,34.11000184536108,benign
190.34548370233082,851,4547989,135,818,373.54110850851947,35,6,79.386543672601,0,46,4,2,26.870246156922107,5.4834559317379075,33.65337022671049,benign
266.92791011940585,278,3684185,290,834,415.3500106679329,14,18,61.34801522670575,5,44,7,1,20.40377999455388,16.772739649558773,83.21768789458903,benign
253.3057184088668,1267,2943853,1140,327,318.58595864806955,11,10,78.7400093841793,2,23,10,2,28.809933635968125,12.716224825250539,91.01397597146733,benign
255.643417409465,377,3453719,171,323,440.1714156952003,9,4,34.98063451628839,5,25,4,5,14.817518757555396,7.132574496130518,66.916178421561,benign
210.67507698695377,868,3792581,204,688,407.5693838004491,50,2,44.171046398109254,5,22,6,3,28.756351971634565,9.909339202413953,10.222577662778626,benign
245.7924697050464,1600,782328,988,690,348.8647193743291,23,2,67.74067559887072,3,18,7,1,17.367873688887215,9.842977243849294,35.52337684033783,benign
191.3545285068756,367,4750144,1043,847,204.68282924867864,44,1,22.75657553951803,5,34,1,0,28.235821883688047,7.369752724612423,51.08663223729158,benign
298.0411773169609,976,1698168,1460,971,109.36088932280609,42,9,29.538647774349162,2,10,6,2,7.060513267636999,14.967632171191305,68.40200882328493,benign
72.4289460116772,1381,2563797,1482,813,155.36472866798874,42,2,62.221882385842655,0,18,8,0,8.317494800999665,8.39286292189109,71.19844526094212,benign
62.22886742603044,1524,2883108,296,920,240.04127019877694,9,15,24.249698324030724,3,10,2,0,12.833786936022655,18.214834924704057,22.341636526919107,benign
245.6305160761498,1642,1117911,1363,733,114.28388007570223,34,18,20.508484517180573,5,15,8,2,23.060800659108057,14.421200575113538,23.623671775985287,benign
158.81037464632274,1506,3711984,494,128,453.4668255240418,9,3,55.37443506569079,3,27,7,2,24.776916529951652,8.716795624453685,68.01585113691078,benign
119.56008652459971,1330,2391088,1464,67,431.55144699798154,43,9,32.32674308914652,4,37,4,5,14.793775397453839,14.692546619612997,80.5421439618776,benign
250.50672761441143,590,4152419,840,155,158.48679002234442,41,19,24.260720101722995,0,28,6,1,14.670956220629437,17.58459954355438,47.877718082719454,benign
191.12549307872422,453,3952157,199,57,314.313573616666,1,8,32.94457631103405,0,30,9,2,20.714267401514398,12.515734482606128,47.38887949378617,benign
228.4345532696439,268,4502031,1151,670,118.7061997120118,6,9,24.741293718504025,1,14,9,2,14.768287574208742,14.51441371029885,85.10738222662775,benign
223.4533643302105,235,2602890,1480,487,378.48126984419366,16,1,34.66878522316193,3,12,8,4,20.220810110686088,9.639350958102893,76.75241581517989,benign
237.75796325620277,344,107241,1499,180,365.67482505073974,11,15,77.18097210528185,4,38,5,1,14.29673577229131,16.246645761406867,88.6114050760031,benign
235.90460101320997,341,247258,736,866,243.19605620496915,34,2,35.7769790495887,4,45,2,3,16.379944441985685,10.401858432826298,54.964900518524495,benign
196.05267077722797,853,1320611,572,831,96.30721175984132,37,3,33.704265389195065,4,5,1,0,11.113786258917585,12.076468843666072,44.46815269306592,benign
96.02032037787602,1856,297651,1182,862,461.2764512845081,48,20,45.162158261767914,2,20,7,5,12.998378439109391,17.389954933287992,61.43823663557123,benign
88.6562231219547,1478,442846,417,268,411.9521087564405,3,12,24.135586266364704,3,23,5,2,7.1596380608326555,11.851192639168632,43.202742323729424,benign
129.98282175744782,1706,2550376,1325,288,258.7670107612247,38,15,79.86722697583434,1,39,4,1,5.159447068795101,11.150541643490298,30.969796767376867,benign
143.14168745745746,1819,81487,736,41,391.51811894615537,25,9,26.23694116109358,4,20,7,3,29.029626522193677,19.588388539510884,22.813613668447154,benign
127.15806500856871,189,1942732,1114,462,365.3811093644058,24,14,78.47328741009507,0,42,2,4,8.337846256273924,17.29944337841324,16.734743589688975,benign
196.27697478941,990,1097460,534,338,167.44592251562452,21,12,62.043536379292526,5,25,6,3,11.798896795811359,6.120311537037196,28.244136365131034,benign
247.1848757925271,1297,915130,368,148,123.96874131489568,30,10,44.39075311455282,4,27,4,3,12.707692955312615,8.975118903720624,20.792220071985422,benign
97.82769049572389,1505,2552940,1493,753,321.4861189436049,14,10,28.899427842145965,5,20,6,3,17.836491884468238,15.157750654836077,33.415011344910155,benign
297.7623888978977,163,3393287,976,609,386.6353012439191,16,3,47.72259493257434,1,12,1,0,25.7593082973659,19.738508562254324,21.764371378958018,benign
257.6816196452054,862,705973,1242,640,166.46929355593664,5,0,79.82968556782843,1,46,8,1,7.299465966425457,17.709131519797015,82.79984876393891,benign
89.40663822179374,1044,425779,394,986,308.24788991302523,47,12,49.76758347279532,3,48,7,1,13.848581316828,18.62456323807885,34.74835921218179,benign
167.04274335519753,404,291660,1307,674,327.6397240206834,42,9,49.93349659978995,4,35,1,0,11.994399685974283,7.058540256980972,27.951202599992797,benign
272.3166038939916,1176,2091002,1341,861,294.64550731838347,2,12,66.9149460107255,2,35,9,3,13.600852994746901,13.48476672571822,38.94439768012103,benign
124.90456434455372,153,2675938,1272,264,63.18655724148561,50,8,23.515473816687113,3,38,6,4,29.99014367028365,19.609697926002532,19.012090357446183,benign
217.64746113029622,645,4477912,164,822,498.3764218279057,15,18,70.79030542790798,3,27,3,1,10.913778318561523,9.77006552437807,76.42945910086029,benign
146.10795184489487,1311,237613,1490,757,208.25696681738964,37,18,28.526137424905095,1,36,9,2,9.388919191516269,5.569456118001495,15.055117912114426,benign
204.39906874682117,140,4417170,1028,40,199.28029710839152,40,6,68.38672479860017,2,50,3,2,6.488899071125852,7.21568028479172,73.42267075590918,benign
93.99663944429129,327,4415881,797,114,218.11585103751796,43,12,55.160999790295435,2,24,6,1,29.396516784560657,15.985280381369613,49.31815446366241,benign
213.42383794902938,1097,2662566,406,764,485.9343033499255,45,19,67.21950755573461,1,47,10,1,14.459602703679954,16.009924600478087,36.50655382470305,benign
102.64998923927119,103,4806286,851,911,497.4274087464338,37,1,30.924905360812843,2,44,4,5,19.13875615300801,19.050316903313814,22.657903133371153,benign
238.88239874447578,587,2910254,704,211,336.28404660816574,6,20,63.75715682803997,2,33,1,2,10.24210711001248,15.397641144818973,41.543304570758444,benign
248.88480146175849,1575,11747,148,435,247.19906359659896,27,5,73.07311985523364,3,29,6,4,14.383689258513703,17.43210466349377,80.98569950285975,benign
198.73331782395164,1652,1893325,383,502,83.16922530261837,3,9,21.2046798998342,2,11,2,2,9.252630078779767,10.631868261199944,75.87865767441852,benign
191.29110206693554,1939,782018,742,648,493.3742450635144,31,0,45.87940004875165,5,15,10,3,8.9275944332696,6.518867164600035,28.49954290461434,benign
105.59622182121251,1527,4649231,1156,311,347.2690517208381,20,7,25.754955284134496,3,41,9,3,8.839748362918355,10.412433818409095,48.48453617011422,benign
130.69186775189155,1455,4030286,458,139,61.581061729258586,11,20,37.50868796276645,0,35,2,2,24.62191432667288,12.064166794243842,90.53897350649241,benign
123.60105530822909,1414,4565459,843,229,216.95923617833634,25,11,31.194976469475897,0,21,8,3,11.585020241558976,17.55618128201686,60.78219291230696,benign
96.27136186164938,1526,812200,225,724,204.706123945721,35,13,78.24233223041455,4,19,9,0,26.019929160756263,17.2760782229806,47.67688674410055,benign
188.52345887494312,1875,3984115,1222,942,156.03890876708942,20,2,43.688261912514506,5,7,9,4,27.511376536789797,17.006755050810284,70.97813970184272,benign
208.86554744383272,346,3767818,404,211,487.4741952519906,13,4,22.560554038006764,0,48,7,1,29.931730669469392,14.408393183485968,85.06973068084038,benign
121.89272639706637,1965,563137,228,437,300.3638917864095,36,10,71.3974508387748,4,34,1,5,20.5764482147202,12.838430156747139,47.76344508027058,benign
159.46617570455487,403,4753934,1254,636,391.2698245359528,7,3,53.761025568639354,0,23,9,2,26.94733906740137,8.962049452555567,68.93089036421947,benign
197.28557755165485,1068,315284,402,322,231.3382812942095,40,19,60.84877179279681,3,7,7,2,22.262843854274468,5.739364632861668,52.76963720377645,benign
124.46024518674258,862,170725,741,877,407.14342695753817,20,8,70.57079411668444,5,48,2,1,8.359638024211012,19.613291369049655,49.8799551998286,benign
258.1975996271401,651,3497143,1288,701,90.17908263631952,29,6,74.80596832512443,3,36,9,2,25.525434809961506,12.729045539143353,24.307519837510043,benign
134.66954238933812,1137,3384839,327,839,433.0829034442365,37,0,30.42424136076723,1,8,4,0,16.411216678202017,18.770466040116744,73.4170550698033,benign
125.75459963384614,1786,3895146,1084,446,335.9344140841298,8,0,34.51628567537669,3,43,8,1,29.013009457007193,12.118734335923222,59.62003485469811,benign
142.61976092490005,1815,2170796,1460,132,178.28121939564286,25,1,29.77444433591723,4,18,4,5,10.627801022994378,8.100964792342884,68.64285995703673,benign
183.18749610194982,1870,75641,1020,973,109.54134085265693,12,19,68.05188849946725,1,21,10,2,22.818512202617605,15.640522946723586,34.78407023953356,benign
274.91591401662015,1844,2926184,990,298,148.19407433281916,20,16,69.45864928823981,3,42,2,0,17.787842936707545,14.935331787893784,85.89555550771995,benign
149.81514315865715,1425,4981925,1297,329,184.31416681398386,7,15,23.830223233826594,2,45,6,2,11.52867269816242,15.666406633576877,90.31364179128394,benign
131.70986686055676,407,4340373,542,961,75.54860347839755,39,12,59.631819420867735,5,13,1,5,17.434320710128006,9.43406949856426,91.62204062693499,benign
157.1037347107081,1608,297277,1244,765,497.6391785399548,13,10,63.59299259485421,1,48,9,5,24.622426382402924,18.597897582575822,70.4681628366168,benign
181.75556534563566,1831,1426951,1396,937,301.2116199844415,19,3,48.24685236570721,5,21,9,1,28.673084504848784,18.493867367762974,68.89911799160379,benign
113.3408427630962,557,2577017,911,847,449.0795973620765,24,8,55.13424171241422,3,12,8,0,26.65983424231349,13.753619296138707,94.98708856000692,benign
77.0917769769782,1921,1632951,1074,162,440.3739896142035,25,16,37.90134522904779,0,14,3,1,13.566747123225001,19.8078739906926,90.35606109794887,benign
296.79582141203537,393,2655016,419,837,86.36516011812819,22,20,79.19842236198079,2,45,1,0,16.301330714212334,8.140735525026166,79.61880441885081,benign
198.30693977680875,424,4107870,230,172,326.5158824262778,41,13,44.203608823877026,3,29,1,0,18.344565071056454,15.959886056158847,95.50617539336487,benign
274.08153412737806,1650,4455634,440,58,354.53666375469953,41,7,33.57594267734501,2,24,3,0,14.588761907692342,13.830060322521078,25.03181685414784,benign
257.72251912185845,710,2440640,983,785,284.1297855106477,34,10,46.01991380213531,5,13,6,3,13.98127215916581,7.826390508363041,95.32759183362484,benign
280.369298121944,926,161429,517,269,377.2259726613446,9,6,64.04459715869126,4,37,3,0,14.164786284996213,14.758105701818371,13.362708492333574,benign
270.37059302387433,623,4486669,1326,89,317.26583054368274,4,3,59.21405710404515,0,8,2,3,16.107857223647414,6.853925944933561,32.74644637626164,benign
228.44837156497314,520,79052,666,470,347.7490592408249,43,16,36.19862897223135,4,49,3,3,25.766318011772245,6.573713553501454,74.6889602064551,benign
88.25629642493743,333,892404,1069,243,324.0508142105283,50,8,69.88992923042748,1,27,7,2,9.009339965769222,13.222081455926006,91.93209647158129,benign
225.16893970928967,1084,2774304,530,42,55.73723057087441,6,3,70.11392991579447,5,36,3,0,24.48815556461091,6.12572320441495,75.12186236021029,benign
277.14705214957974,1419,1940113,985,343,168.85626024696836,4,3,68.79070483507297,0,23,6,5,12.817677674069106,16.078102936882644,18.549862329752226,benign
241.9689611618972,193,82137,333,719,341.2393817807028,22,11,73.67165704267376,4,22,2,2,25.37410723841241,7.743041304554641,46.069976285267764,benign
290.95438323594095,656,3236616,1462,911,265.210254937072,27,20,73.16743320088516,1,12,3,5,23.160277802245016,19.723537557847834,85.99148626883019,benign
84.89114537720866,1966,4956572,1038,861,306.024543980337,29,5,56.67938949752634,2,44,1,5,26.998756162549643,15.909179520619427,90.25865213393404,benign
175.9391175277197,1099,948388,892,491,70.6875464208515,17,20,38.85427669243225,5,48,9,5,19.416225203084487,13.47518338531087,98.01060017957187,benign
220.7626459714357,792,4355523,1121,744,365.26108293389944,7,13,59.70279577075778,1,35,6,5,21.90738920893603,10.773149261100714,85.51297191068086,benign
194.0026168085251,1355,458733,73,698,470.46713918907426,33,15,71.11226908676397,1,9,8,2,11.02229541743078,19.552175731751,14.531564307388955,benign
113.44956556051176,1417,3177242,875,876,155.74999999607923,30,14,68.07567726360332,3,10,8,3,12.90153818553441,19.71006108418554,77.07150681915559,benign
64.26459092374441,926,3459946,123,610,297.0944553619353,6,19,77.79027489680028,5,24,9,4,10.171281221247458,15.07211556168734,95.53196169940291,benign
147.20219461675464,211,1870972,980,379,302.06788029773065,40,19,48.38802086561533,5,28,8,0,7.435925558082749,14.88365380709027,10.19772530140087,benign
145.23335486033656,1397,2450335,1171,574,218.25066220718043,7,1,73.8126271206835,3,13,7,0,11.357232781285749,7.938822007277242,20.86712266295748,benign
264.526649223977,541,3834979,440,773,202.07009686898127,49,13,22.79002171455019,5,48,10,0,24.30362934093072,11.75756895438446,69.26110255001824,benign
289.48567719018024,375,4185477,58,583,381.29626864088493,36,13,70.32896664073499,3,37,3,5,19.463859642604415,15.957419926141666,21.554360384642003,benign
152.97733901295982,1329,2700821,1082,942,223.09818743466684,39,7,36.41575279736668,2,23,8,1,8.45450014113364,14.037866745145724,89.77931698678745,benign
182.9507094006177,1826,4596329,692,768,381.5683917774292,36,20,33.04055342117954,1,44,5,5,13.632339522464527,15.085605695769754,98.32019466113806,benign
216.0207330736747,464,4227964,1161,750,336.5948456903668,46,3,65.646501489984,4,35,10,4,28.56684127210774,15.65185447232551,70.68191369852562,benign
274.5278403307008,1193,2399537,915,867,55.74673179707296,7,0,42.85221881210508,0,47,1,1,11.67445673610736,16.782982888922326,98.51791542616039,benign
224.0136788795489,399,521369,1464,843,182.8132546827227,49,17,21.93838299453963,3,11,10,5,23.48731200432125,17.97262227806904,76.81714622855745,benign
194.70493266979454,586,4286926,1475,334,361.8212338464119,4,12,43.25327891851941,5,25,9,0,5.324130941865958,8.770116925584585,65.85055260506641,benign
247.4219742902125,1882,3717688,511,973,335.20482232483533,46,20,42.064467261034714,4,39,10,1,24.403668628058306,19.464347346890463,36.475994962404236,benign
102.58221563718317,1498,625691,432,217,380.7857687117985,8,12,22.438053978312524,2,40,5,1,9.023221243915343,17.690212941357807,10.508062241603811,benign
171.919521170299,417,336045,364,990,195.183513452084,4,20,56.9365205659598,5,24,8,4,18.754004492999165,6.093211932185826,73.69134052550278,benign
186.09481612437128,476,4368162,189,845,277.3131577053422,27,17,52.22215715203452,0,27,4,1,21.583361911006925,9.965998049169535,36.421692145318346,benign
288.0739863264364,1366,4451147,1022,614,420.659780416341,42,0,26.883317084135918,2,33,4,5,20.342527426519858,14.31697546435451,96.30071344665402,benign
223.8123265844467,757,3200185,282,435,165.46575049390486,47,9,21.48234378308173,4,28,9,4,16.138922439292948,5.657774913657526,90.84534480152679,benign
106.2029731040825,1152,691763,246,211,487.2329464578948,50,17,51.99234932988759,5,9,4,5,20.737862097766673,8.197626977967193,71.6864664716933,benign
260.55961865888855,521,4512009,1489,939,489.30076460256254,50,13,58.79366955910072,0,48,3,0,16.480630881501042,9.975730632009316,17.87688081407787,benign
73.02433701394585,1726,2114157,1192,112,308.7330324182562,15,8,44.45796670974758,3,45,7,3,12.910106147991673,10.842528008665749,20.6475185463957,benign
61.41574259058726,1575,531475,1249,86,365.39691412235095,5,11,75.68286500998002,0,23,5,4,7.1626305359448175,16.479113615306936,49.39085345214025,benign
154.82718197486824,1453,259529,1020,200,290.06049371465724,9,12,67.80622622258272,4,23,3,2,21.932226137626564,18.712533745769267,81.55154100092133,benign
235.03789838780273,864,94534,1183,935,299.7813855381179,8,1,20.301790344440306,4,30,9,4,28.674484730721794,9.570367285242625,77.3466928059514,benign
276.851130233891,804,1777178,895,967,340.66917660203933,33,4,29.6572614538637,1,44,5,1,7.865563553079586,15.064668670258676,61.0563380025521,benign
73.05319342265315,1638,4605096,994,700,297.349074355625,19,2,35.041256888897294,1,42,8,2,13.92845897529556,15.069433486700763,31.107956387132816,benign
128.43291453036505,242,1624183,700,537,252.79069019672076,40,9,61.607487760858206,1,41,10,2,25.192494116040532,19.37988382894256,25.177555981538216,benign
135.1715473762306,1709,1859292,1362,486,174.5059257600421,24,4,60.774810790854445,2,35,8,3,13.968540052839918,9.58207694668003,59.65046435441774,benign
102.18483861485409,1342,688645,624,919,421.89965295047125,35,6,35.794079035615,5,9,2,0,26.239681822653544,14.474397416918825,83.13781598486113,benign
198.93618894541464,1675,4950583,485,968,66.49533918661844,17,17,73.63915607276329,4,35,3,2,14.812458646168306,18.37156315581629,63.064067929911715,benign
265.7193969923243,374,3899195,1076,562,90.7493109148243,24,16,20.635500995522058,1,44,3,4,8.509267316427165,7.388336268716884,60.97215291398812,benign
195.795007931137,1886,1227406,1040,407,68.18892172328086,49,15,33.90499445625893,2,28,4,0,21.714640000234184,12.768278446911955,81.2314411439942,benign
153.142346387519,1979,3814825,145,80,491.26540192839605,21,3,62.224175170857336,4,45,5,5,11.582901734603835,13.165250931325572,25.646483480180503,benign
216.88207515213222,848,4930807,1388,959,425.96108045449006,34,8,42.57972686261271,1,38,7,2,25.4309191308393,10.175484845809066,81.33917080901495,benign
272.92126644410666,113,4210713,334,490,124.52262009304646,5,16,58.60862014329859,1,14,3,1,14.055573605377276,15.75954062681143,20.649720054118838,benign
115.2831198238379,1761,2771126,282,533,353.8532418419911,31,6,55.44745392855089,5,31,1,1,6.078608283379134,13.602297670284024,24.50162263307842,benign
211.0897019731572,180,4801542,350,97,124.85361483854679,12,16,77.49430018907321,4,41,1,5,23.1993578861924,17.31954965183004,95.25284817604248,benign
111.9824202940524,1342,3955502,1036,214,148.71371666836444,27,19,28.562728223778038,4,16,10,5,17.77012271145744,7.51582552390398,71.7032047423751,benign
281.36446676278734,1321,4955278,190,275,220.19510845436042,9,3,20.993757636404876,4,37,7,1,20.137775446530167,7.6613327647599405,91.14473965262872,benign
203.95531124896388,1897,4458957,1080,810,102.88238295864672,31,4,74.11908534324526,4,5,7,4,15.517100500013202,18.122364510980056,72.78785264256214,benign
162.94950347450896,1743,4045344,830,398,315.0716387635429,48,18,25.863014500806955,1,21,8,1,27.752133916887125,6.257263714440167,63.84631148657924,benign
190.49544526692637,627,1586623,61,766,384.64055661290973,1,18,51.35243778727737,4,5,7,5,10.135467404083672,17.06430729283784,46.796056945653866,benign
85.57997194787008,972,4911441,569,307,434.73961682056785,28,18,41.93864566618831,2,48,7,1,15.33070395739841,16.756826254453063,53.422098130619254,benign
148.8511125309953,1236,4059074,569,354,309.9430188906218,50,12,64.14694583627664,5,12,4,3,24.577731508633388,19.23867767622267,19.025075579443815,benign
182.0024503479497,1709,2840022,1177,668,363.67583392600716,46,1,29.644280547993034,5,5,2,1,16.791716502208594,14.00368162639932,17.932662038261,benign
123.14207951147003,859,672421,1297,78,376.02262104262934,26,19,59.37051379129538,2,50,10,0,28.642896446140192,17.303431016423307,67.62621830771232,benign
165.35329164989662,513,4347584,635,239,65.1242081283163,39,16,50.9488178931697,1,44,3,5,5.90152832860872,8.588849379310659,10.025854466916106,benign
97.7867426040938,665,3351692,773,725,227.8144026730428,38,6,51.06456205935769,5,50,2,0,18.739816338660898,15.892080645609438,60.320248025289224,benign
199.903779652289,811,2320515,513,660,483.3757127637888,30,12,54.49440330474888,2,16,7,4,7.6616239098144145,6.085789557900559,36.482664202130806,benign
287.283711642639,1744,4306760,577,937,292.0565252446853,37,8,61.651511688278006,3,41,8,1,23.93683212616681,19.418580879524214,51.296358640071155,benign
170.57290595148294,1301,230434,1037,159,166.01889416873018,25,20,67.31936111786874,1,48,4,2,15.310649304733738,10.296443982031668,58.20867166575109,benign
228.196452555973,639,2083535,638,135,229.5187864688341,48,10,24.561729232021346,1,35,6,2,10.464153344615593,13.605689287454908,26.45060073763601,benign
239.07750192244166,1963,1596240,1071,794,139.84994259243913,48,7,72.36454990449788,1,19,4,1,25.90836774904223,10.340410600155096,80.1044632464799,benign
88.77083823714517,260,4133772,1307,46,393.9098956859871,35,1,70.88063574535789,2,44,6,3,27.453030009821305,18.2148087282106,61.70674419544037,benign
125.93592791105272,474,4288699,623,447,149.94175238591598,37,4,23.24889027732705,3,35,9,0,17.561880303041814,10.90575384278597,71.77047818773505,benign
101.95208690857177,346,4348019,992,363,360.144747076842,1,6,42.76568021521339,0,25,6,4,26.54605058202534,7.807286629292748,33.65641311811301,benign
124.65797508599523,1355,2879101,799,228,274.44650747458854,14,13,62.04275760897804,2,28,7,2,16.268224786946405,13.571145772688741,98.13452066354711,benign
224.6428589139582,1767,838768,602,863,156.11232779847842,28,12,31.763792848219154,5,14,8,0,9.415181916490322,12.49396739167776,99.60055932696415,benign
263.8535796951985,1158,4480370,696,844,268.979088850434,17,17,71.51011894695513,0,30,2,5,9.083547007299284,8.232009874338441,32.88607145017794,benign
261.3532101449887,297,3774655,735,306,212.4329094748047,36,17,75.91067454666609,2,27,1,3,8.030937230417594,18.01052875961205,96.68049048261227,benign
107.74994655284956,1279,4517747,407,839,178.07392932324905,21,16,49.249624658261695,5,33,2,3,20.341594309829837,11.956281211046,96.09349878904484,benign
268.3818361179391,1411,2831218,913,686,325.5395621600517,26,2,24.74671564787603,2,19,6,2,21.325327435761007,15.656502276749059,64.48464757217457,benign
154.9092780433561,1917,3733078,793,805,314.11389808670475,29,13,30.03908642406144,0,13,4,5,11.291175250045459,16.15813017271797,77.47657632236053,benign
110.53715795322142,913,865104,245,105,471.5571477667312,31,17,23.229526293142843,3,38,2,0,11.56130660662468,7.329115430002428,68.93494079890148,benign
272.5131161031357,733,1924977,556,795,177.87887602614006,41,4,27.87662663761183,1,6,1,5,13.921031069079191,18.729085809573675,87.7817027483428,benign
172.12643440064465,1883,4535748,607,601,250.18021956683472,45,17,30.622198398782725,4,34,10,3,18.086495108862685,14.59292373066218,37.869519530259694,benign
143.32039203939144,1205,1906291,233,492,188.54068342300127,27,8,29.34305234413128,0,5,9,1,13.597122931249856,12.037969328660392,10.748539953673596,benign
281.3012149785727,1647,4002928,663,49,394.64114154648695,19,19,33.87292361114952,0,40,6,1,15.293396726653365,13.408315379594232,45.5276871658165,benign
99.18467887926931,1609,3270235,824,265,168.34112395081206,28,20,34.37370889631363,4,49,5,2,21.211426023939044,12.979163990409148,34.19398223728946,benign
105.12015018489723,240,1531142,329,336,99.66035773308366,30,19,47.166033955872415,5,44,8,1,13.016093078888096,7.282239576760537,97.27445958664542,benign
65.31141254771515,309,2367548,601,168,371.83817399507376,47,0,33.96862987735733,1,5,8,1,13.547821346715656,9.673650278045832,81.95161167424632,benign
299.5112270797439,1049,267230,726,122,429.5958346706353,10,1,35.99021469458322,3,9,9,3,9.540093465185219,18.43548467474497,32.50715198779527,benign
151.5785780458189,125,1024087,559,434,397.0513998623005,29,7,64.2571407532105,0,17,8,5,24.274899194754717,12.817086800859258,98.39042662650527,benign
173.47813079796364,1495,2619163,711,202,333.1239143588147,3,17,51.25557517505058,2,35,5,1,14.010666401594797,5.781312718651181,70.00253058672652,benign
293.5857745044144,583,3643011,714,55,125.31216038372872,18,18,27.17897552064432,1,5,1,4,24.586881006276496,12.129060181424752,63.65910555384513,benign
149.13567919277608,283,2087433,372,551,91.13069853689584,40,10,75.85092707111762,5,8,1,2,21.114372416197963,15.519922100345044,81.23196199286915,benign
90.19858983965435,576,2658003,1193,847,340.0906908550403,23,14,63.991329905226216,0,49,7,2,23.109978946807267,8.760443616509033,13.553968844392827,benign
229.59023494273424,1244,2473245,1161,753,270.5413981184298,37,5,52.617232656925026,2,34,5,4,27.861850049451153,13.317804652490848,16.19889250250435,benign
97.20611473807847,705,2210133,1159,415,254.3355409080082,50,20,50.35746397631328,5,16,1,4,26.420732208355364,16.64024851696908,31.4907902394419,benign
233.04085504414155,1448,4522094,843,234,285.8313959647036,32,17,29.247890835868972,2,25,7,5,13.050601391208195,6.443844458818495,69.30019271374633,benign
70.50654322241547,365,1499530,114,246,98.17482582045068,13,3,21.90902899399944,5,29,8,4,20.59926209995784,13.85451368122606,14.417706452100438,benign
112.97346819511702,1570,595533,76,992,464.46584421345693,42,15,75.70422316630214,0,34,1,2,18.950497236750543,19.073657865497907,47.43578824387778,benign
148.57647620603365,1550,490056,1313,312,288.0593740812981,47,2,70.06738989229703,0,18,9,0,7.530628019044534,8.465270049683122,44.67979794033943,benign
106.34866748963358,1445,2087775,1217,680,476.3765050508384,36,17,44.91107601498442,0,45,10,2,21.862314093619695,15.538256242712103,48.43674912642063,benign
84.98457521225686,1722,1514275,1176,451,277.11175122768276,43,5,52.03402861882756,4,33,6,2,18.75203355987798,19.952754712624934,86.03686134110954,benign
158.9623900011498,1396,3613034,712,663,158.32515026193198,35,6,42.50378449218342,4,21,6,3,16.187494724956235,10.956358425341058,75.36819505035623,benign
295.90955308285146,1320,137754,1110,178,497.0354042995427,20,0,38.02003770369042,1,18,6,0,24.288076799724234,19.150218593670335,84.01037122932182,benign
280.58689991294705,1147,4667776,1218,988,307.2253236146394,7,1,47.622188339675546,1,13,5,2,27.240633812203203,8.747853588274957,33.06194546071202,benign
132.0725836013051,1268,3354750,1215,979,147.84677610113977,5,10,67.5742516588568,1,36,10,0,19.8807800639895,9.50589880764912,75.77104257606494,benign
198.3080870775213,260,470113,734,396,445.90662619258285,28,13,75.81476503662665,0,19,10,0,20.84717757579286,14.482904305586995,14.871515389014073,benign
185.85200436326667,753,4530258,1206,193,197.07423244476857,45,7,29.19184895628086,5,30,8,4,19.381371346251917,6.3512442881709665,48.87421031356209,benign
248.72839163718652,403,1109882,738,124,264.1345944788177,48,1,52.889144301052966,2,10,7,4,15.862277778578013,15.468057743874397,78.58296276732064,benign
175.42140047424348,505,4093475,859,707,307.0988073069206,36,19,79.82472601637292,4,20,4,0,11.65642726733757,11.450985967004108,71.62641751149614,benign
198.24437693881032,330,3470377,917,414,206.73853558093595,21,11,55.63262894246423,0,24,3,2,20.405524861362586,19.852387734069975,49.79890947108264,benign
94.99643404566662,191,1959652,458,741,218.2193556442562,49,2,26.742304447106257,0,20,10,1,26.718808791124214,17.302009346449942,11.235996342408823,benign
226.51085401346822,327,2560515,971,522,60.236651818040905,14,17,32.712518812925225,4,38,5,4,17.075658258617295,15.948853752646832,22.721267883154763,benign
227.70125568198068,137,3160205,1243,967,348.5877538998394,3,8,30.219178822685798,2,17,10,2,6.327131216406974,14.821368077230805,10.750075772358485,benign
153.27483533687501,655,3022737,270,59,181.6230098928116,42,12,33.87011720826902,3,37,2,2,17.116553795854138,13.956596128444446,17.921860194039084,benign
107.73004800197626,1037,4704387,94,80,161.32646288738806,34,9,40.014178077846545,3,15,1,2,22.107783882303735,10.330671998698,37.20935904427192,benign
299.038658699234,1126,2315234,176,680,165.95571410212494,25,0,76.64820189249784,2,19,3,2,27.429382874229287,14.85397638424419,17.901551542357126,benign
151.729709245058,1488,1908804,904,286,307.80434883190037,28,9,74.58412361385027,2,33,9,1,10.168931866525234,7.078647901978049,58.721844416591345,benign
252.02521419938245,1866,1159547,682,745,367.3113745032953,34,4,45.80385789082309,1,46,10,1,12.937405271048478,13.360104471403531,95.37414077482853,benign
88.41294977212289,750,1221733,110,823,193.4093504850518,27,13,38.20088629856906,5,45,5,1,24.47769712431982,6.601571492651016,26.627184691711058,benign
242.98739609591172,1353,2239605,1290,620,325.5629096471526,39,7,33.85474265547598,0,27,2,5,24.49565624382388,7.011299412957346,86.15244123655602,benign
